Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CARIBBEAN AT KEPPEL BAY,"2,430,000","1,377.79","1,764",May-26,KEPPEL BAY DRIVE,Resale,Strata,128,"18,984",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"3,750,000","2,131.27","1,760",May-26,KEPPEL BAY VIEW,Resale,Strata,198,"18,939",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,31 to 35
THE INTERLACE,"1,710,000","1,001.05","1,708",May-26,DEPOT ROAD,Resale,Strata,93,"18,387",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"2,750,000","1,474.67","1,865",May-26,KEPPEL BAY VIEW,Resale,Strata,137,"20,073",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"3,300,000","2,055.92","1,605",May-26,KEPPEL BAY VIEW,Resale,Strata,191,"17,277",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,31 to 35
REFLECTIONS AT KEPPEL BAY,"2,626,000","1,345.5","1,952",Apr-26,KEPPEL BAY VIEW,Resale,Strata,125,"21,008",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,16 to 20
CORALS AT KEPPEL BAY,"2,680,000","1,248.62","2,146",Apr-26,KEPPEL BAY DRIVE,Resale,Strata,116,"23,103",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
THE FORESTA @ MOUNT FABER,"940,000",505.91,"1,858",Apr-26,WISHART ROAD,Resale,Strata,47,"20,000",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,765,000",721.19,"2,447",Apr-26,HARBOURFRONT AVENUE,Sub Sale,Strata,67,"26,343",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
SKYLINE RESIDENCES,"1,968,888",828.83,"2,376",Apr-26,TELOK BLANGAH ROAD,Resale,Strata,77,"25,570",-,Condominium,1,Freehold,04,Rest of Central Region,21 to 25
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"5,786,800","3,272.26","1,768",Apr-26,OCEAN WAY,Resale,Strata,304,"19,036",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
THE FORESTA @ MOUNT FABER,"895,000",430.56,"2,079",Apr-26,WISHART ROAD,Resale,Strata,40,"22,375",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,700,000",721.19,"2,357",Apr-26,HARBOURFRONT AVENUE,Sub Sale,Strata,67,"25,373",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
THE REEF AT KING'S DOCK,"2,350,000",882.65,"2,662",Apr-26,HARBOURFRONT AVENUE,Sub Sale,Strata,82,"28,659",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"3,150,000","1,991.34","1,582",Apr-26,KEPPEL BAY VIEW,Resale,Strata,185,"17,027",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
THE INTERLACE,"3,388,000","2,055.92","1,648",Apr-26,DEPOT ROAD,Resale,Strata,191,"17,738",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
THE PEARL @ MOUNT FABER,"2,110,000","1,356.26","1,556",Apr-26,MOUNT FABER ROAD,Resale,Strata,126,"16,746",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,06 to 10
SKYLINE RESIDENCES,"3,060,000","1,345.5","2,274",Apr-26,TELOK BLANGAH ROAD,Resale,Strata,125,"24,480",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
HARBOUR SUITES,"1,185,000",753.48,"1,573",Apr-26,KAMPONG BAHRU ROAD,Resale,Strata,70,"16,929",-,Apartment,1,Freehold,04,Rest of Central Region,01 to 05
MARINA COLLECTION,"2,800,000","1,872.94","1,495",Apr-26,COVE DRIVE,Resale,Strata,174,"16,092",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE INTERLACE,"2,335,000","1,259.39","1,854",Apr-26,DEPOT ROAD,Resale,Strata,117,"19,957",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,100,000","1,323.97","1,586",Apr-26,KEPPEL BAY VIEW,Resale,Strata,123,"17,073",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,400,888","1,377.79","1,743",Apr-26,KEPPEL BAY VIEW,Resale,Strata,128,"18,757",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,720,000","1,011.82","1,700",Apr-26,KEPPEL BAY VIEW,Resale,Strata,94,"18,298",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,830,000","1,356.26","2,087",Apr-26,KEPPEL BAY DRIVE,Resale,Strata,126,"22,460",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"1,818,000","1,119.46","1,624",Apr-26,KEPPEL BAY VIEW,Resale,Strata,104,"17,481",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
SKYLINE RESIDENCES,"2,950,000","1,345.5","2,192",Apr-26,TELOK BLANGAH ROAD,Resale,Strata,125,"23,600",-,Condominium,1,Freehold,04,Rest of Central Region,06 to 10
THE COAST AT SENTOSA COVE,"3,415,000","2,023.63","1,688",Apr-26,OCEAN DRIVE,Resale,Strata,188,"18,165",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"4,370,000","2,217.38","1,971",Apr-26,OCEAN WAY,Resale,Strata,206,"21,214",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
THE REEF AT KING'S DOCK,"1,800,000",764.24,"2,355",Mar-26,HARBOURFRONT AVENUE,Sub Sale,Strata,71,"25,352",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,500,000","1,539.25","1,624",Mar-26,KEPPEL BAY VIEW,Resale,Strata,143,"17,483",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
THE REEF AT KING'S DOCK,"2,058,000",764.24,"2,693",Mar-26,HARBOURFRONT AVENUE,Sub Sale,Strata,71,"28,986",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"3,385,600","1,948.28","1,738",Mar-26,OCEAN WAY,Resale,Strata,181,"18,705",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,300,000","1,205.57","1,908",Mar-26,KEPPEL BAY DRIVE,Resale,Strata,112,"20,536",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,800,000","1,872.94","1,495",Mar-26,OCEAN DRIVE,Resale,Strata,174,"16,092",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"3,022,500","1,657.66","1,823",Mar-26,OCEAN WAY,Resale,Strata,154,"19,627",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
THE INTERLACE,"5,500,000","3,735.11","1,473",Mar-26,DEPOT ROAD,Resale,Strata,347,"15,850",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
CARIBBEAN AT KEPPEL BAY,"1,800,000",893.41,"2,015",Mar-26,KEPPEL BAY DRIVE,Resale,Strata,83,"21,687",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,395,000","1,280.92","1,870",Mar-26,KEPPEL BAY DRIVE,Resale,Strata,119,"20,126",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
SKYLINE RESIDENCES,"2,858,000","1,291.68","2,213",Mar-26,TELOK BLANGAH ROAD,Resale,Strata,120,"23,817",-,Condominium,1,Freehold,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,100,000","1,291.68","1,626",Mar-26,KEPPEL BAY VIEW,Resale,Strata,120,"17,500",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,830,000","1,011.82","1,809",Mar-26,KEPPEL BAY VIEW,Resale,Strata,94,"19,468",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE COAST AT SENTOSA COVE,"2,900,000","2,023.63","1,433",Mar-26,OCEAN DRIVE,Resale,Strata,188,"15,426",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,835,000",904.18,"2,029",Mar-26,KEPPEL BAY DRIVE,Resale,Strata,84,"21,845",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
THE REEF AT KING'S DOCK,"1,330,000",538.2,"2,471",Mar-26,HARBOURFRONT AVENUE,Sub Sale,Strata,50,"26,600",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
HARBOURLIGHTS,"2,123,000","1,162.51","1,826",Mar-26,TELOK BLANGAH ROAD,Resale,Strata,108,"19,657",-,Apartment,1,Freehold,04,Rest of Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,108,888",430.56,"2,575",Mar-26,HARBOURFRONT AVENUE,Sub Sale,Strata,40,"27,722",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
THE PEARL @ MOUNT FABER,"2,180,000","1,388.56","1,570",Mar-26,MOUNT FABER ROAD,Resale,Strata,129,"16,899",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,06 to 10
THE COAST AT SENTOSA COVE,"3,088,000","2,023.63","1,526",Mar-26,OCEAN DRIVE,Resale,Strata,188,"16,426",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
THE INTERLACE,"2,850,000","1,528.49","1,865",Mar-26,DEPOT ROAD,Resale,Strata,142,"20,070",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"2,800,000","1,528.49","1,832",Mar-26,KEPPEL BAY VIEW,Resale,Strata,142,"19,718",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"3,530,000","1,765.3","2,000",Mar-26,KEPPEL BAY VIEW,Resale,Strata,164,"21,524",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
CORALS AT KEPPEL BAY,"2,710,000","1,313.21","2,064",Mar-26,KEPPEL BAY DRIVE,Resale,Strata,122,"22,213",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,900,000","1,550.02","1,871",Mar-26,KEPPEL BAY VIEW,Resale,Strata,144,"20,139",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,36 to 40
THE INTERLACE,"3,800,000","2,325.02","1,634",Mar-26,DEPOT ROAD,Resale,Strata,216,"17,593",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,550,000","1,517.72","1,680",Mar-26,KEPPEL BAY VIEW,Resale,Strata,141,"18,085",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,21 to 25
THE OCEANFRONT @ SENTOSA COVE,"2,500,000","1,711.48","1,461",Mar-26,OCEAN DRIVE,Resale,Strata,159,"15,723",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"1,714,000",893.41,"1,918",Mar-26,KEPPEL BAY DRIVE,Resale,Strata,83,"20,651",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,380,000","1,205.57","1,974",Feb-26,KEPPEL BAY DRIVE,Resale,Strata,112,"21,250",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE INTERLACE,"2,230,000","1,259.39","1,771",Feb-26,DEPOT ROAD,Resale,Strata,117,"19,060",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
THE REEF AT KING'S DOCK,"2,520,000",979.52,"2,573",Feb-26,HARBOURFRONT AVENUE,Sub Sale,Strata,91,"27,692",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,068,880","1,216.33","1,701",Feb-26,OCEAN DRIVE,Resale,Strata,113,"18,309",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
SEASCAPE,"4,050,000","2,174.33","1,863",Feb-26,COVE WAY,Resale,Strata,202,"20,050",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,06 to 10
THE OCEANFRONT @ SENTOSA COVE,"6,300,000","3,326.08","1,894",Feb-26,OCEAN DRIVE,Resale,Strata,309,"20,388",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,11 to 15
CARIBBEAN AT KEPPEL BAY,"2,720,000","1,334.74","2,038",Feb-26,KEPPEL BAY DRIVE,Resale,Strata,124,"21,935",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
SEASCAPE,"5,553,000","2,669.47","2,080",Feb-26,COVE WAY,Resale,Strata,248,"22,391",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
HARBOUR VIEW TOWERS,"2,438,000","1,614.6","1,510",Feb-26,TELOK BLANGAH DRIVE,Resale,Strata,150,"16,253",-,Condominium,1,99 yrs lease commencing from 1990,04,Rest of Central Region,21 to 25
SKYLINE RESIDENCES,"3,118,888","1,345.5","2,318",Feb-26,TELOK BLANGAH ROAD,Resale,Strata,125,"24,951",-,Condominium,1,Freehold,04,Rest of Central Region,21 to 25
CARIBBEAN AT KEPPEL BAY,"3,480,000","2,281.97","1,525",Feb-26,KEPPEL BAY DRIVE,Resale,Strata,212,"16,415",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
CORALS AT KEPPEL BAY,"1,780,000",990.29,"1,797",Feb-26,KEPPEL BAY DRIVE,Resale,Strata,92,"19,348",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
THE COAST AT SENTOSA COVE,"3,025,000","2,023.63","1,495",Feb-26,OCEAN DRIVE,Resale,Strata,188,"16,090",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
THE INTERLACE,"3,260,000","2,055.92","1,586",Feb-26,DEPOT ROAD,Resale,Strata,191,"17,068",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"2,934,800","1,657.66","1,770",Feb-26,OCEAN WAY,Resale,Strata,154,"19,057",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
THE COAST AT SENTOSA COVE,"3,780,000","2,626.42","1,439",Feb-26,OCEAN DRIVE,Resale,Strata,244,"15,492",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,700,000",839.59,"2,025",Jan-26,KEPPEL BAY DRIVE,Resale,Strata,78,"21,795",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,488,000","1,205.57","2,064",Jan-26,KEPPEL BAY DRIVE,Resale,Strata,112,"22,214",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,475,000","1,270.15","1,949",Jan-26,KEPPEL BAY DRIVE,Resale,Strata,118,"20,975",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
SEVEN PALMS SENTOSA COVE,"23,892,159","8,794.19","2,717",Jan-26,COVE DRIVE,Resale,Strata,817,"29,244",-,Condominium,2,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE BERTH BY THE COVE,"2,400,000","1,625.36","1,477",Jan-26,OCEAN DRIVE,Resale,Strata,151,"15,894",-,Condominium,1,99 yrs lease commencing from 2004,04,Core Central Region,01 to 05
THE PEARL @ MOUNT FABER,"1,800,000","1,173.28","1,534",Jan-26,MOUNT FABER ROAD,Resale,Strata,109,"16,514",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,270,000",484.38,"2,622",Jan-26,HARBOURFRONT AVENUE,Sub Sale,Strata,45,"28,222",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
MOUNT FABER LODGE,"4,200,000","2,594.12","1,619",Jan-26,MOUNT FABER ROAD,Resale,Strata,241,"17,427",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"5,005,000","2,572.6","1,946",Jan-26,OCEAN WAY,Resale,Strata,239,"20,941",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,380,000","1,270.15","1,874",Jan-26,KEPPEL BAY DRIVE,Resale,Strata,118,"20,169",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
CORALS AT KEPPEL BAY,"1,880,000",861.12,"2,183",Jan-26,KEPPEL BAY DRIVE,Resale,Strata,80,"23,500",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
THE REEF AT KING'S DOCK,"1,800,000",721.19,"2,496",Jan-26,HARBOURFRONT AVENUE,Sub Sale,Strata,67,"26,866",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
THE AZURE,"3,000,000","1,711.48","1,753",Jan-26,OCEAN DRIVE,Resale,Strata,159,"18,868",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
SKYLINE RESIDENCES,"3,400,000","1,722.24","1,974",Jan-26,TELOK BLANGAH ROAD,Resale,Strata,160,"21,250",-,Condominium,1,Freehold,04,Rest of Central Region,06 to 10
TERESA VILLE,"2,650,000","1,356.26","1,954",Jan-26,LOWER DELTA ROAD,Resale,Strata,126,"21,032",-,Condominium,1,Freehold,04,Rest of Central Region,16 to 20
CARIBBEAN AT KEPPEL BAY,"1,740,000",893.41,"1,948",Jan-26,KEPPEL BAY DRIVE,Resale,Strata,83,"20,964",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,680,000","1,356.26","1,976",Jan-26,KEPPEL BAY DRIVE,Resale,Strata,126,"21,270",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
THE OCEANFRONT @ SENTOSA COVE,"3,050,000","1,776.06","1,717",Jan-26,OCEAN DRIVE,Resale,Strata,165,"18,485",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
THE COAST AT SENTOSA COVE,"3,228,888","2,055.92","1,571",Jan-26,OCEAN DRIVE,Resale,Strata,191,"16,905",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,856,000",764.24,"2,429",Jan-26,HARBOURFRONT AVENUE,Sub Sale,Strata,71,"26,141",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,998,000",764.24,"2,614",Jan-26,HARBOURFRONT AVENUE,Sub Sale,Strata,71,"28,141",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,650,000",785.77,"2,100",Jan-26,KEPPEL BAY VIEW,Resale,Strata,73,"22,603",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
CORALS AT KEPPEL BAY,"2,220,000","1,054.87","2,105",Jan-26,KEPPEL BAY DRIVE,Resale,Strata,98,"22,653",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
MARINA COLLECTION,"6,800,000","4,725.4","1,439",Dec-25,COVE DRIVE,Resale,Strata,439,"15,490",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE COAST AT SENTOSA COVE,"3,350,000","2,023.63","1,655",Dec-25,OCEAN DRIVE,Resale,Strata,188,"17,819",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"1,875,000","1,108.69","1,691",Dec-25,KEPPEL BAY VIEW,Resale,Strata,103,"18,204",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
MARINA COLLECTION,"4,750,000","3,412.19","1,392",Dec-25,COVE DRIVE,Resale,Strata,317,"14,984",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE REEF AT KING'S DOCK,"1,335,000",538.2,"2,480",Dec-25,HARBOURFRONT AVENUE,Sub Sale,Strata,50,"26,700",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
THE INTERLACE,"1,690,000","1,001.05","1,688",Dec-25,DEPOT ROAD,Resale,Strata,93,"18,172",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"3,260,000","1,614.6","2,019",Dec-25,KEPPEL BAY VIEW,Resale,Strata,150,"21,733",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE INTERLACE,"1,700,000","1,001.05","1,698",Dec-25,DEPOT ROAD,Resale,Strata,93,"18,280",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
THE REEF AT KING'S DOCK,"3,450,000","1,248.62","2,763",Dec-25,HARBOURFRONT AVENUE,Sub Sale,Strata,116,"29,741",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"5,008,888","2,432.66","2,059",Dec-25,KEPPEL BAY DRIVE,Resale,Strata,226,"22,163",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,730,000","1,054.87","1,640",Dec-25,KEPPEL BAY VIEW,Resale,Strata,98,"17,653",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE INTERLACE,"3,200,000","1,754.53","1,824",Dec-25,DEPOT ROAD,Resale,Strata,163,"19,632",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
TERESA VILLE,"2,368,000","1,356.26","1,746",Dec-25,LOWER DELTA ROAD,Resale,Strata,126,"18,794",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,110,000","1,302.44","1,620",Dec-25,KEPPEL BAY VIEW,Resale,Strata,121,"17,438",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"3,212,000","1,657.66","1,938",Dec-25,OCEAN WAY,Resale,Strata,154,"20,857",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,420,000","1,248.62","1,938",Dec-25,KEPPEL BAY DRIVE,Resale,Strata,116,"20,862",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,"6,081,200","3,272.26","1,858",Dec-25,OCEAN WAY,Resale,Strata,304,"20,004",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,700,000","1,754.53","1,539",Dec-25,KEPPEL BAY VIEW,Resale,Strata,163,"16,564",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,16 to 20
CARIBBEAN AT KEPPEL BAY,"2,330,000","1,280.92","1,819",Dec-25,KEPPEL BAY DRIVE,Resale,Strata,119,"19,580",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
